sentimentSubjectivity,uuid,plikes,title,url,views,creation,dislikes,dataSessionlink,likes,duration,sentimentPolarity,pdislikes,channel,description
0.4833333333333333,179,0,Bad Baby BEST COCA COLA VS PEPSI CHALLENGE! Toy Freaks Family,/watch?v=hbTuVSXJtE0,45 views,8 months ago,0,itct=CDMQ3DAYEiITCKXk0NHrqdcCFZPEtAod_HYFLij0JFIJI2NvY2Fjb2xh,0,13:10,0.15000000000000008,0,/channel/UC8u5iQzS45NUz4hclxStLsg,Bad Baby BEST COCA COLA VS PEPSI CHALLENGE! Toy Freaks Family Coca Cola Coke cans vs Pepsi coke cans challenge!
0.7333333333333334,180,,CRAZY COCA COLA CHALLENGE! w/ Spiderman Joker & Hulk Toys Kids Video Coke Funny Movie in Real Life,/watch?v=FrxOaBg1AJA,"71,545 views",8 months ago,,itct=CDIQ3DAYEyITCKXk0NHrqdcCFZPEtAod_HYFLij0JFIJI2NvY2Fjb2xh,,10:56,-0.09999999999999999,,/channel/UCcEShvbnychuRCEVUDbqC8Q,COCA COLA CHALLENGE! w/ Spiderman Hulk & Joker Kids Movie Funny in Real Life #cocacola #coca #pepsi Spiderman drinks ...
0.0,181,72.0,ENCUENTRAN UN RATON DENTRO DE UN REFRESCO DE #COCACOLA,/watch?v=HDaWRzkNR6k,"4,446 views",8 months ago,7,itct=CEUQ3DAYACITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,18,3:33,0.0,28.0,/channel/UC8RlQsjNi3Yk2UyK_IZpfIw,
0.0,182,0,Learn Colors with Coca Cola for Kids Toddlers and Babies. 2017,/watch?v=9CppjAnxsTU,15 views,8 months ago,0,itct=CEQQ3DAYASITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,0,3:35,0.0,0,/channel/UCE9LE-4Pvs6TfnQVs9W-9VA,Learning Video - Learn Colors with Coca Cola for Kids Toddlers and Babies Spiderman Balloons Finger Family Song Learn ...
0.7833333333333333,183,,Bad Baby AMAZING COCA COLA CHALLENGE! Toy Freaks Family,/watch?v=oOsF-mnnoyI,"874,364 views",8 months ago,,itct=CEMQ3DAYAiITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,,10:58,0.025000000000000133,,/channel/UCwKLDhm_3kneligmQZEVRzw,Bad Baby AMAZING COCA COLA CHALLENGE! Toy Freaks Family Bad Babies drink a lot of Coca Cola and made a giant ...
0.0,184,77.7777777778,Encuentra RATA En Botella De Coca Cola | Asqueroso,/watch?v=C8GKAcgoNSY,"1,952 views",8 months ago,6,itct=CEIQ3DAYAyITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,21,3:32,0.0,22.2222222222,/channel/UCLMonPz2Hw3VxRHfjJ0MMGQ,"Un vídeo subido por esta persona, donde encuentra dentro de su botella de refresco de la marca Coca-Cola una Rata muerta."
0.5166666666666666,185,85.7835630424,Bad Baby AMAZING COCA COLA CHALLENGE Movie Kids Toys Coca Cola family FUN in Real Life Kids video,/watch?v=mwlI0ILAV7E,"840,169 views",8 months ago,557,itct=CEEQ3DAYBCITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,"3,361",4:05,0.10000000000000006,14.2164369576,/channel/UCx790OVgpTC1UVBQIqu3gnQ,Kids drink a lot of Pepsi and made a giant pyramid. The biggest pyramid of Pepsi. Children playing and having fun with the ...
0.0,186,100.0,Learn Colors with Coca Cola Finger Family Song for Children Toddlers and Babies Nursery Rhymes,/watch?v=NtczZTZG-R8,73 views,8 months ago,0,itct=CEAQ3DAYBSITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,7,2:08,0.0,0.0,/channel/UC6PMOiwpkcheaqiwi7h-z4w,This video presents Learn Colors with Coca Cola Finger Family for Children Toddlers and Babies Nursery Rhymes.
,187,98.431372549,Дешево VS Дорого Coca Cola || #СашаТаня,/watch?v=YbCt7vuWkXI,"3,893 views",8 months ago,8,itct=CD8Q3DAYBiITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,502,11:04,,1.56862745098,/user/Fender182ATTT,"Йоу Народ, в этом видео мы решили сравнить дорогую и дешевую Колу:D И еще решили доказать вам что кола в стек..."
0.2,188,100.0,Coca Cola Taking Home Happiness #WishUponACoke,/watch?v=WUhSJo4ErN8,233 views,8 months ago,0,itct=CD4Q3DAYByITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,5,2:31,0.7,0.0,/channel/UCcx9sRcE9n6RSv5UyKjEqnw,Coca-Cola Taking Home Happiness Advert #WishUponACoke Must see and Share with others As a part of #CocaCola new wish ...
0.0,189,98.0821917808,Caen Ventas de Coca Cola 56% #Noticias #CocaCola #Pepsi #BigCola,/watch?v=wL-vQFaRobc,"7,019 views",8 months ago,7,itct=CD0Q3DAYCCITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,358,2:04,0.0,1.91780821918,/user/alfredomatta,"Caen Ventas de Coca Cola 56% Durante el cuarto trimestre del 2016, las ganancias de Coca Cola cayeron un 56%. En su último ..."
0.0,190,0.0,Coca cola #SienteElSabor 2016 #Malaga,/watch?v=XeNd0HLPmrQ,25 views,9 months ago,1,itct=CDwQ3DAYCSITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,0,0:21,0.0,100.0,/channel/UCOssayhtY2MCoDuMw8GdZdg,CocaCola #SienteElSabor.
0.0,191,0,CocaCola Ribbon 2017 from Korea,/watch?v=pxNKGayCK84,28 views,9 months ago,0,itct=CDsQ3DAYCiITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,0,0:55,0.0,0,/channel/UCOaQUjMtHWzlruLiJT6QZWA,CocaCola Ribbon 2017 from Korea #coke #cocacola #cocacolakorea #코카콜라리본 #당기면가까워져요 #코카콜라.
0.0,192,100.0,Comercial Apellido Latinos CocaCola,/watch?v=YxQs2x4coZs,101 views,9 months ago,0,itct=CDoQ3DAYCyITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,2,3:12,0.0,0.0,/channel/UChHYzWqBiVsmzYMVCYQxk2w,"La genialidad de la Simplicidad del equipo de Publicitario de #CocaCola ""Productores Agencia Publicitaria Audiovisual"" ..."
,193,100.0,Coca-Cola lança novas embalagens no Brasil,/watch?v=o3u2TGqzIWw,257 views,9 months ago,0,itct=CDkQ3DAYDCITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,3,2:18,,0.0,/user/programagnp,"Depois de lançar em alguns países, chegam ao Brasil as novas embalagens da Coca-Cola. O consumidor irá encontrar nos ..."
0.0,194,100.0,Why #pepsi #cocacola banned in #Tamilnadu?,/watch?v=-NuLboazyUA,867 views,9 months ago,0,itct=CDgQ3DAYDSITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,16,1:10,0.0,0.0,/channel/UCKE-fuYewoZOTTRqvmar3kg,Why #pepsi #cocacola banned in #Tamilnadu?
0.0,195,0,P.A.S | Coca Cola End Year Party 2016,/watch?v=Pj5d9ZWUMQI,29 views,9 months ago,0,itct=CDcQ3DAYDiITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,0,5:01,0.0,0,/channel/UCwowd0tW2fEAEfUfHcZ73oA,P.A.S | Coca Cola End Year Party 2016 #pasdance #choreographer #cocacola.
0.0,196,100.0,WHAT HAPPENS IF COOK BANANA IN COCA COLA..?,/watch?v=Of3QRfp1a0E,281 views,9 months ago,0,itct=CDYQ3DAYDyITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,19,1:48,0.0,0.0,/user/aspectron,WARNING: WHAT HAPPENS IF COOK BANANA IN COCA COLA..? Eksperient many did boiled banana watermelon Coca Cola.
0.0,197,0,VideoFotos #CocaCola,/watch?v=ZzAB5SewgG4,9 views,9 months ago,0,itct=CDUQ3DAYECITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,0,1:36,0.0,0,/channel/UC7nN92-iNuLRADAulIK0bIA,"VideoFotos para Coca Cola, Nov. 2016 Presentación en vivo, desarrollado dentro del evento. Producto realizado por #visualcom ..."
0.5333333333333333,198,100.0,SIZE 11 NIKE AIR FORCE ONE HI-TOPS CRUSHING CLASSIC COCA COLA CAN 375 ML,/watch?v=rBQPCDcNk1A,414 views,9 months ago,0,itct=CDQQ3DAYESITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,7,0:58,0.2833333333333333,0.0,/channel/UCLBZfDZM9Pxs-PE0sb6qGqQ,sneakerporn #sneakerfreak #cocacola #crushingfetish #sneakerfetish #skaterboy.
0.0,199,100.0,PROMO COCA- COLA CAPSULE HD,/watch?v=oMZEEfi1H1Q,436 views,9 months ago,0,itct=CDMQ3DAYEiITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,1,1:00,0.0,0.0,/user/clockersmarketizing,Une promo #CocaCola qui permet de gagner un gros lot de 1 000 000 frs et surtout un voyage pour Disneyland Paris en ...
0.0,200,100.0,#CocaCola helped to purchase a boat for crossing a river to Kara-Kul,/watch?v=nbUosOSGtHs,7 views,9 months ago,0,itct=CDIQ3DAYEyITCLCwn9LrqdcCFYqTFgodPssBKSj0JFIJI2NvY2Fjb2xh,2,3:36,0.0,0.0,/channel/UCyGZQbSZVNdP2yO2DYnsfxw,Kadyrova Takhmina is from a small village in Kara-Kul district of Jalal-Abad oblast which can be reached only by crossing a wide ...
0.08333333333333334,201,100.0,Aijamal opened kindergarten in Karakol Social Entrepreneurship in action #CocaCola,/watch?v=h2Er7_kHs4c,8 views,9 months ago,0,itct=CEUQ3DAYACITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,2,1:22,0.06666666666666667,0.0,/channel/UCyGZQbSZVNdP2yO2DYnsfxw,Maatkerimova Aijamal from Issyk-Kul oblast is a young mother who is passionate about children's development. She proposed to ...
0.0,202,100.0,Snatching Up What I Can -  #Clemson   #CocaCola,/watch?v=iU67aJgoTGs,77 views,9 months ago,0,itct=CEQQ3DAYASITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,1,1:27,0.0,0.0,/user/antpruitt,Looking for one of these bottles in the 2016-2-17 championship edition. http://antpruitt.com Like Subscribe THANK YOU for ...
0.0,203,100.0,Candy and Toys. M&M's and Coca Cola. Hulk. Spider-Man. Funko Pop.,/watch?v=VjMozS9NXl8,47 views,10 months ago,0,itct=CEMQ3DAYAiITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,3,1:08,0.0,0.0,/channel/UC9hTj0jdCw0If5fylYxE15Q,Candy and Toys. A lot of candy. M&M's and Coca Cola. Hulk. Spider-Man. #candy #toys #lot #new #mm's #coca #hulk ...
,204,78.2296650718,Khởi đầu mới cùng Coca-Cola - [Official] Tết 2017,/watch?v=th9ykiev8pA,"478,531 views",10 months ago,91,itct=CEIQ3DAYAyITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,327,3:37,,21.7703349282,/user/cocacola,Tết này hãy theo chân Coca-Cola trong một hành trình đầy cảm xúc đi tìm lại khởi đầu mới cho 1 mối quan hệ tưởng như không ...
0.0,205,75.0,ACTIVATED CHARCOAL VS COCA COLA,/watch?v=I-KBq9_vyZ8,510 views,10 months ago,1,itct=CEEQ3DAYBCITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,3,0:53,0.0,25.0,/channel/UCOMkzkdoRfNNzCSbXz-NFKg,WHAT WIIL HAPPEN? ACTIVATED CHARCOAL VS COCA COLA! CRAZY RUSSIAN! In this #video you will see the #experiment .
0.0,206,96.1538461538,Jingle Bells on Coca Cola,/watch?v=OjDh9dSUFMA,"4,878 views",10 months ago,2,itct=CEAQ3DAYBSITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,50,1:01,0.0,3.84615384615,/channel/UCjwxfNEFTcNhN3qk3cn9ndg,"Jingle Bells on Coca Cola #jinglebells #cocacola #newyearSubscribe to my RSS feed, so as not to miss the following video ..."
,207,73.8461538462,Khởi đầu mới cùng Coca-Cola - [Teaser] Tết 2017,/watch?v=PyO1EhQ2Vsw,"138,932 views",10 months ago,17,itct=CD8Q3DAYBiITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,48,0:33,,26.1538461538,/user/cocacola,Tết này hãy theo chân Coca-Cola trong một hành trình đầy cảm xúc đi tìm lại khởi đầu mới cho 1 mối quan hệ tưởng như không ...
0.0,208,100.0,Kitty's CocaCola Commercial | KittyPunn,/watch?v=ekhyXvIWrEc,553 views,10 months ago,0,itct=CD4Q3DAYByITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,11,0:16,0.0,0.0,/channel/UCCI4ig4tC1WN-Po8RegRIrw,ｈｅｌｌｏ ａｇａｉｎ   *i decided to do this video for joy please enjoy my version of #cocacola commercial(○´ϖ`○) thankyou to my friends ...
0.0,209,100.0,Santi Cantarini - Stand Up en Coca Cola For Me,/watch?v=kdgkzUtZSCo,114 views,10 months ago,0,itct=CD0Q3DAYCCITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,4,11:41,0.0,0.0,/channel/UCA9kNgvboV-E7hnbXOUf5pw,CocaCola #cocacolaforme #standup #comedia #humor #barrio.
0.0,210,100.0,Ronaldo sousa ator/ cocacola,/watch?v=G7x_LJcOXVE,45 views,10 months ago,0,itct=CDwQ3DAYCSITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,1,1:30,0.0,0.0,/channel/UCZOSrfApYvkbTU_1aF7jjYw,comercial Coca cola 2016 / maquina da gratidão. #maquina #da #gratidão #cocacola.
0.0,211,100.0,Las etiquetas son para las LATAS ...  #CocaCola /. #warketing,/watch?v=tSQJ-dc5pww,"1,055 views",10 months ago,0,itct=CDsQ3DAYCiITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,13,2:55,0.0,0.0,/user/warketing1,
,212,94.3181818182,распаковка подарков на Новый год / Coca Cola - slime coca cola - unpacking gifts on New Year,/watch?v=XP7IfCDZhIw,669 views,10 months ago,5,itct=CDoQ3DAYCyITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,83,2:15,,5.68181818182,/channel/UCPimWeZIphMk327ktV4cfGw,Видеоролик о кока кола - slime coca cola - распаковка подарков на Новый год. В данном видеоролике Вы увидите распаковку кока ...
0.45454545454545453,213,100.0,Coca Cola - New (Pakistani Tv Commercia2016l) Maza HarLamheka,/watch?v=RlZK_jVPOt8,"1,197 views",10 months ago,0,itct=CDkQ3DAYDCITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,2,0:46,0.13636363636363635,0.0,/channel/UC2vdFNwu2Y9NIPwaUwOrDFA,Coca Cola - New (Pakistani Tv Commercial 2016) Maza HarLamheka https://youtu.be/RlZK_jVPOt8 Don't Forget Subscribe Our ...
0.0,214,95.2774498229,Mira Lo Que Sucede Dentro De Tu Cuerpo Cuando Consumes Coca Cola,/watch?v=UX2Xi4hB9J4,"60,509 views",10 months ago,40,itct=CDgQ3DAYDSITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,807,3:21,0.0,4.7225501771,/channel/UC1wIPlfXHO3AQ5M4HSvOYVg,Mira Lo Que Sucede Dentro De Tu Cuerpo Cuando Consumes Coca Cola Siguenos en ...
0.0,215,100.0,CARAVANA COCACOLA TEPIC NAYARIT 2016,/watch?v=GLvM2cTmdNc,65 views,10 months ago,0,itct=CDcQ3DAYDiITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,2,7:07,0.0,0.0,/channel/UCYyCjWzuIpks8P_7aXpftyA,Caravana Navideña CocaCola Tepic #Nayarit #Cocacola Derechos de Autor Julian Mendoza.
1.0,216,0,Awesome Coca Cola truck in Ipswich,/watch?v=0naEMhgEdL0,95 views,10 months ago,0,itct=CDYQ3DAYDyITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,0,2:57,1.0,0,/channel/UCOlFqQaVsIN_1O6gJZdEi-w,Awesome little light show while we were queueing. #CocaCola #HolidaysAreComing #Ipswich.
,217,100.0,#CocaCola melhor combinação para o Natal,/watch?v=r7qUwt4UcKg,94 views,11 months ago,0,itct=CDUQ3DAYECITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,15,1:17,,0.0,/channel/UC3_B5n--jwua-YVL3qvbyUw,"cocacola Parque Atheneu/ Goiânia- Goiás,Brasil."
0.0,218,78.5714285714,Coca Cola Truck Speedpaint / Malen 2016,/watch?v=kmqcMkHiXIo,190 views,11 months ago,3,itct=CDQQ3DAYESITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,11,4:45,0.0,21.4285714286,/user/GTERZGEBIRGE,Coca Cola Truck #christmas2016 I draw the Coca Cola Christmas Truck with acrylcolors. Merry Christmas! #cocacola ...
0.0,219,95.0,Caravana Coca-Cola Santos -SP com Drone,/watch?v=keNx4nY8Les,393 views,11 months ago,1,itct=CDMQ3DAYEiITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,19,2:07,0.0,5.0,/channel/UCFEwsU0YU6hiNcveuNdUy8A,http://facebook.com.br/euemeudrone A pedido da Caravana da Coca-Cola Segue o vídeo passando por Santos - SP no Bairro ...
0.0,220,100.0,Comercial Cocacola,/watch?v=CVt8xv4Xga8,588 views,11 months ago,0,itct=CDIQ3DAYEyITCN2G69LrqdcCFUL1FgodFc0P5yj0JFIJI2NvY2Fjb2xh,9,0:59,0.0,0.0,/channel/UCsNbM2WWALDvLC-CFxYqsIw,Un emotivo comercial sobre la extraña manera de amar de un hermano. Clásico de #Cocacola. Letra & Musicalización: ...
,221,62.5,Lançamento Monster Energy | Solar - Coca-Cola | Bacabal-MA,/watch?v=nx_uOOYZGXE,638 views,11 months ago,3,itct=CEUQ3DAYACITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,5,1:01,,37.5,/channel/UCFEEgGUOgb1fhfyeUlxrGpA,"Lançamento do energético Monster Energy, que aconteceu na Solar-Bacabal / Coca-Cola (18/11). Esse produto tem impactado ..."
0.0,222,83.6795252226,"Lamha intizaar ka, maza hai pyaar ka. Coca-Cola ke saath hai #MazaHarLamheKa",/watch?v=uO_5AbRqVmM,"359,537 views",11 months ago,55,itct=CEQQ3DAYASITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,282,0:46,0.0,16.3204747774,/channel/UCSpu6fELJgTYyKuMblHtnig,"Lamha intizaar ka, maza hai pyaar ka. Coca-Cola ke saath hai #MazaHarLamheKa #MealsWithLove #CocaCola."
0.0,223,87.5,Ginger Coke (Coca Cola) V Bundaberg Ginger Beer | Taste Test,/watch?v=w2dbFPlO29k,"1,039 views",11 months ago,4,itct=CEMQ3DAYAiITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,28,7:59,0.0,12.5,/user/GeoffJennyOliver,"Please Share :) Coca-Cola have just brought out a Ginger version of Coke, so I thought what better than to road test it against an ..."
0.0,224,80.0,Stafford lane stores (Coca'Cola drink),/watch?v=ZTgcQ7WzAjs,327 views,11 months ago,1,itct=CEIQ3DAYAyITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,4,1:15,0.0,20.0,/channel/UCP_rDChKSw5csUYupFWbzkg,Best Drink #CocaCola or mixer #Vodka #Bacardi #shop #party #Facebook #twitter #YouTube.
0.1,225,97.1687429219,POLLO CASTILLO Y TACO CULTURAL | Coca Cola Awards Promo,/watch?v=Jrq3aGBBHE0,"19,877 views",1 year ago,25,itct=CEEQ3DAYBCITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,858,0:57,0.1,2.83125707814,/channel/UC-Sy7rnB9ykk2yvWHC5CRCA,Pollo Castillo y Taco cultural se unen para informarles...superhiper entretenidamente las cosas que estan pasando mi chico.
0.0,226,75.0,How to Make Mini Gun with Coca Cola Bottle and balloon | Mini Bow with Coca Cola Bottle and Balloon,/watch?v=RbnbkJVb4TU,442 views,1 year ago,1,itct=CEAQ3DAYBSITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,3,5:22,0.0,25.0,/channel/UCjLz3L40HaOXVkudlY8BnHg,How to Make Mini Gun with Coca Cola Bottle and balloon | Mini Bow with Coca Cola Bottle and Balloon Google+: ...
,227,85.7142857143,Coca Cola te trae el video completo de Lali Espósito cantando Boomerang,/watch?v=a9LjH-xRXes,214 views,1 year ago,1,itct=CD8Q3DAYBiITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,6,5:42,,14.2857142857,/channel/UCEL9LhtUtiqjToitgIXn0xQ,Os dejamos con el video de Lali cantando BOOMERANG COMPLETO ! #CocaCola TODOS LOS DERECHOS RESERVADOS A ...
1.0,228,100.0,@Hamzix97 - Magic trick !!!  #Cocacola,/watch?v=mS1-H26u4FM,43 views,1 year ago,0,itct=CD4Q3DAYByITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,2,0:18,0.9765625,0.0,/channel/UCL1eb54SdMS8-SdGLIyhYJQ,New video !!! Magic trick ! :D.
,229,0,Coca-Cola Osheaga 2016 - Catastrophe Décors & Événements,/watch?v=_-F2GwLHRjY,52 views,1 year ago,0,itct=CD0Q3DAYCCITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,0,2:10,,0,/user/CreativPicturesIC,"Dans le cadre du Festival Osheaga 2016, Catastrophe Décors & Évenements ont réalisé un 'Boombox' géant pour Coca-Cola ..."
0.7,230,100.0,FINAL MOTION GRAPHIC AT TATIUC #COCACOLA,/watch?v=sHFtuTYwDVM,398 views,1 year ago,0,itct=CDwQ3DAYCSITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,2,1:04,0.0,0.0,/channel/UCbotKzFtJn0s_7qz4pEdYIA,
0.0,231,100.0,Coca Cola Campaign 2017 #SienteElSabor,/watch?v=2ATmqkntBKE,78 views,1 year ago,0,itct=CDsQ3DAYCiITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,3,0:11,0.0,0.0,/user/belenmatheu,Directed by Pucho Mentasti #SienteElSabor #sientelaredencion #saborealatentacion #cocacola.
1.0,232,0,#coke #cocacola #thatsgold Ice Cold Can of Coke taste test & review  (12oz can) (NO BS!!!),/watch?v=cNANPF0a5q8,9 views,1 year ago,0,itct=CDoQ3DAYCyITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,0,0:34,-1.0,0,/channel/UC0MM_5zrw_0WGycrxsOvF1A,Ice cold Coke in a can gets a once over.
0.0,233,100.0,#Cocacola challenge,/watch?v=R4hcA2bIOM0,67 views,1 year ago,0,itct=CDkQ3DAYDCITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,5,1:42,0.0,0.0,/channel/UCndImUpWSyHNcYqXzE3cZfQ,That was so fun.
0.0,234,66.6666666667,Kids singing zaalma coca cola pila de,/watch?v=OC8KCOLHQVs,423 views,1 year ago,1,itct=CDgQ3DAYDSITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,2,0:21,0.0,33.3333333333,/channel/UCUSwAC-ED6rCw_wXWZU0Pvw,fun #kids #cocacola #cokestudio #zeeshanmalik #lahore.
,235,0,#cocacola - كوكاكولا,/watch?v=Jf-jR8rUB0o,8 views,1 year ago,0,itct=CDcQ3DAYDiITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,0,0:10,,0,/user/organjiz,
,236,100.0,Klippt mig. #cocacola ❤️,/watch?v=9ALcPVgAczI,91 views,1 year ago,0,itct=CDYQ3DAYDyITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,3,9:29,,0.0,/channel/UC3bBPsv4N0zGkFqPookzUDw,
0.0,237,73.0769230769,I SIGNS ANNUAL CONTRACT WITH COCA-COLA COMPANY,/watch?v=lq_obP-_p5M,696 views,1 year ago,14,itct=CDUQ3DAYECITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,38,4:04,0.0,26.9230769231,/user/maximmanakov,SENSATION: I SIGNS ANNUAL CONTRACT WITH COCA-COLA COMPANY | #MaximManakov and #Mamix #Coca Link: https://youtu.be/lq_obP-_p5M ...
0.0,238,100.0,CASITAS O VILLAS DE COCA COLA | COLECCION VINTAGE | CAZADOR DEL PASADO,/watch?v=pQvtpkeLnYY,"1,237 views",1 year ago,0,itct=CDQQ3DAYESITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,19,8:07,0.0,0.0,/channel/UCVAgYtusWhlM6i-y6Ch3M3g,hola amigos gracias por ver nuestros vídeos en esta ocasión una de nuestras seguidoras nos envió su colección de casitas de ...
0.3333333333333333,239,0,Top Ten Interesting Facts about Coca Cola #CocaCola,/watch?v=RauYpM83ids,11 views,1 year ago,0,itct=CDMQ3DAYEiITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,0,1:46,0.3333333333333333,0,/channel/UCeGqiDKiEaXlmcZ4uiYzhqA,"Coca Cola, the world's most popular and famous carbonated drink was patented originally as a medicine, back in the 19th century ..."
0.9,240,91.5942028986,They blew a huge firecrackers 10000 ML COCA-COLA,/watch?v=zeYiydV1zZg,"9,545 views",1 year ago,29,itct=CDIQ3DAYEyITCM6TttPrqdcCFQZyFgod2PAFuyj0JFIJI2NvY2Fjb2xh,316,3:41,0.4000000000000001,8.40579710145,/channel/UCOFmOR8BEXrNGxkZ8F4uLsQ,
,241,95.8333333333,Tadını Çıkar - Coca-Cola,/watch?v=cW0v1ALwm-8,"2,178 views",1 year ago,1,itct=CEUQ3DAYACITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,23,2:49,,4.16666666667,/channel/UCdM7ib2ALDo7fM9JlGQ49yQ,Coca-Cola'nın Tadını Çıkar şarkısı #cocacola #cola #coca-cola #tadinicikar #tadınıçıkar #music.
0.0,242,100.0,Gravei Videoclipe Para Coca-Cola e olha no que deu !,/watch?v=fgonlgrzQ-M,386 views,1 year ago,0,itct=CEQQ3DAYASITCLWU99PrqdcCFQFVFgodnUEIkyj0JFIJI2NvY2Fjb2xh,59,2:49,0.0,0.0,/channel/UCdvXXC52l3yIgI_MMZveOew,"IssoÉOuro #CocaCola ""Taste The Feeling"" Homenagem para #CocaCola #LuanSantana Inscreva-se : https://goo.gl/O1wAC0 ..."
